Date,Symbol,Open,High,Low,Close,Volume,Adj Close
2020-01-02,MSFT,158.77999877929688,160.72999572753906,158.3300018310547,160.6199951171875,22622100,152.5056610107422
2020-01-03,MSFT,158.32000732421875,159.9499969482422,158.05999755859375,158.6199951171875,21116200,150.60670471191406
2020-01-06,MSFT,157.0800018310547,159.10000610351562,156.50999450683594,159.02999877929688,20813700,150.9959716796875
2020-01-07,MSFT,159.32000732421875,159.6699981689453,157.32000732421875,157.5800018310547,21634100,149.6192626953125
2020-01-08,MSFT,158.92999267578125,160.8000030517578,157.9499969482422,160.08999633789062,27746500,152.00247192382812
2020-01-09,MSFT,161.83999633789062,162.22000122070312,161.02999877929688,162.08999633789062,21385000,153.90139770507812
2020-01-10,MSFT,162.82000732421875,163.22000122070312,161.17999267578125,161.33999633789062,20725900,153.1893310546875
2020-01-13,MSFT,161.75999450683594,163.30999755859375,161.25999450683594,163.27999877929688,21626500,155.03131103515625
2020-01-14,MSFT,163.38999938964844,163.60000610351562,161.72000122070312,162.1300048828125,23477400,153.9394073486328
2020-01-15,MSFT,162.6199951171875,163.94000244140625,162.57000732421875,163.17999267578125,21417900,154.9363250732422
2020-01-16,MSFT,164.35000610351562,166.24000549316406,164.02999877929688,166.1699981689453,23865400,157.77529907226562
2020-01-17,MSFT,167.4199981689453,167.47000122070312,165.42999267578125,167.10000610351562,34371700,158.65834045410156
2020-01-21,MSFT,166.67999267578125,168.19000244140625,166.42999267578125,166.5,29517200,158.0886688232422
2020-01-22,MSFT,167.39999389648438,167.49000549316406,165.67999267578125,165.6999969482422,24138800,157.32904052734375
2020-01-23,MSFT,166.19000244140625,166.8000030517578,165.27000427246094,166.72000122070312,19680800,158.29757690429688
2020-01-24,MSFT,167.50999450683594,167.52999877929688,164.4499969482422,165.0399932861328,24918100,156.70240783691406
2020-01-27,MSFT,161.14999389648438,163.3800048828125,160.1999969482422,162.27999877929688,32078100,154.0818328857422
2020-01-28,MSFT,163.77999877929688,165.75999450683594,163.07000732421875,165.4600067138672,24899900,157.10118103027344
2020-01-29,MSFT,167.83999633789062,168.75,165.69000244140625,168.0399932861328,34754500,159.55081176757812
2020-01-30,MSFT,174.0500030517578,174.0500030517578,170.7899932861328,172.77999877929688,51597500,164.05137634277344
2020-01-31,MSFT,172.2100067138672,172.39999389648438,169.5800018310547,170.22999572753906,36142700,161.63021850585938
2020-02-03,MSFT,170.42999267578125,174.5,170.39999389648438,174.3800048828125,30107000,165.57054138183594
2020-02-04,MSFT,177.13999938964844,180.63999938964844,176.30999755859375,180.1199951171875,36433300,171.0205535888672
2020-02-05,MSFT,184.02999877929688,184.1999969482422,178.41000366210938,179.89999389648438,39186300,170.81166076660156
2020-02-06,MSFT,180.97000122070312,183.82000732421875,180.05999755859375,183.6300048828125,27751400,174.35325622558594
2020-02-07,MSFT,182.8500061035156,185.6300048828125,182.47999572753903,183.88999938964844,33529100,174.60012817382812
2020-02-10,MSFT,183.5800018310547,188.83999633789065,183.25,188.6999969482422,35844300,179.1671142578125
2020-02-11,MSFT,190.6499938964844,190.6999969482422,183.5,184.44000244140625,53159900,175.12237548828125
2020-02-12,MSFT,185.5800018310547,185.8500061035156,181.8500061035156,184.7100067138672,47062900,175.37867736816406
2020-02-13,MSFT,183.0800018310547,186.22999572753903,182.8699951171875,183.7100067138672,35295800,174.42922973632812
2020-02-14,MSFT,183.25,185.41000366210935,182.6499938964844,185.3500061035156,23149500,175.98638916015625
2020-02-18,MSFT,185.61000061035156,187.6999969482422,185.5,187.22999572753903,27792200,177.77142333984375
2020-02-19,MSFT,188.05999755859375,188.17999267578125,186.47000122070312,187.27999877929688,29997500,178.30453491210938
2020-02-20,MSFT,186.9499969482422,187.25,181.1000061035156,184.4199981689453,36862400,175.5815887451172
2020-02-21,MSFT,183.1699981689453,183.5,177.25,178.58999633789062,48572600,170.03102111816406
2020-02-24,MSFT,167.77000427246094,174.5500030517578,163.22999572753906,170.88999938964844,68311100,162.70004272460938
2020-02-25,MSFT,174.1999969482422,174.83999633789062,167.64999389648438,168.07000732421875,68073300,160.01522827148438
2020-02-26,MSFT,169.7100067138672,173.25999450683594,168.2100067138672,170.1699981689453,56206100,162.01454162597656
2020-02-27,MSFT,163.32000732421875,167.02999877929688,157.97999572753906,158.17999267578125,93174900,150.5991973876953
2020-02-28,MSFT,152.41000366210938,163.7100067138672,152.0,162.00999450683594,97012700,154.24562072753906
2020-03-02,MSFT,165.30999755859375,172.9199981689453,162.30999755859375,172.7899932861328,71030800,164.5089874267578
2020-03-03,MSFT,173.8000030517578,175.0,162.25999450683594,164.50999450683594,71677000,156.62583923339844
2020-03-04,MSFT,168.49000549316406,170.6999969482422,165.6199951171875,170.5500030517578,49814400,162.3763885498047
2020-03-05,MSFT,166.0500030517578,170.8699951171875,165.69000244140625,166.27000427246094,47817300,158.3014678955078
2020-03-06,MSFT,162.61000061035156,163.11000061035156,156.0,161.57000732421875,72821100,153.82675170898438
2020-03-09,MSFT,151.0,157.75,150.0,150.6199951171875,70419300,143.4014892578125
2020-03-10,MSFT,158.16000366210938,161.02999877929688,152.5800018310547,160.9199981689453,65354400,153.20782470703125
2020-03-11,MSFT,157.1300048828125,157.6999969482422,151.14999389648438,153.6300048828125,56371600,146.26724243164062
2020-03-12,MSFT,145.3000030517578,153.47000122070312,138.5800018310547,139.05999755859375,93226400,132.39553833007812
2020-03-13,MSFT,147.5,161.91000366210938,140.72999572753906,158.8300018310547,92727400,151.21803283691406
2020-03-16,MSFT,140.0,149.35000610351562,135.0,135.4199981689453,87905900,128.929931640625
2020-03-17,MSFT,140.0,147.5,135.0,146.57000732421875,81059800,139.5455780029297
2020-03-18,MSFT,138.0,146.0,135.02000427246094,140.39999389648438,81593200,133.6713104248047
2020-03-19,MSFT,142.77000427246094,150.14999389648438,139.0,142.7100067138672,85922700,135.87060546875
2020-03-20,MSFT,146.0,147.10000610351562,135.86000061035156,137.35000610351562,84866200,130.76747131347656
2020-03-23,MSFT,137.00999450683594,140.57000732421875,132.52000427246094,135.97999572753906,78975200,129.46310424804688
2020-03-24,MSFT,143.75,149.60000610351562,141.27000427246094,148.33999633789062,82516700,141.2307586669922
2020-03-25,MSFT,148.91000366210938,154.3300018310547,144.44000244140625,146.9199981689453,75638200,139.87879943847656
2020-03-26,MSFT,148.39999389648438,156.66000366210938,148.3699951171875,156.11000061035156,64568100,148.62835693359375
2020-03-27,MSFT,151.75,154.88999938964844,149.1999969482422,149.6999969482422,57042300,142.5255889892578
2020-03-30,MSFT,152.44000244140625,160.60000610351562,150.00999450683594,160.22999572753906,63420300,152.55093383789062
2020-03-31,MSFT,159.39999389648438,164.77999877929688,156.55999755859375,157.7100067138672,77927200,150.15171813964844
2020-04-01,MSFT,153.0,157.75,150.82000732421875,152.11000061035156,57969900,144.8201141357422
2020-04-02,MSFT,151.86000061035156,155.47999572753906,150.36000061035156,155.25999450683594,49630700,147.81912231445312
2020-04-03,MSFT,155.10000610351562,157.3800048828125,152.19000244140625,153.8300018310547,41243300,146.45762634277344
2020-04-06,MSFT,160.32000732421875,166.5,157.5800018310547,165.27000427246094,67111700,157.34938049316406
2020-04-07,MSFT,169.58999633789062,170.0,163.25999450683594,163.49000549316406,62769000,155.65472412109375
2020-04-08,MSFT,165.6699981689453,166.6699981689453,163.5,165.1300048828125,48318200,157.21609497070312
2020-04-09,MSFT,166.36000061035156,167.3699951171875,163.3300018310547,165.13999938964844,51385100,157.22564697265625
2020-04-13,MSFT,164.35000610351562,165.57000732421875,162.3000030517578,165.50999450683594,41905300,157.577880859375
2020-04-14,MSFT,169.0,173.75,168.0,173.6999969482422,52874300,165.37538146972656
2020-04-15,MSFT,171.1999969482422,173.57000732421875,169.24000549316406,171.8800048828125,40940800,163.6426239013672
2020-04-16,MSFT,174.3000030517578,177.27999877929688,172.89999389648438,177.0399932861328,50479600,168.5552978515625
2020-04-17,MSFT,179.5,180.0,175.8699951171875,178.60000610351562,52765600,170.04055786132812
2020-04-20,MSFT,176.6300048828125,178.75,174.99000549316406,175.05999755859375,36669600,166.670166015625
2020-04-21,MSFT,173.5,173.6699981689453,166.11000061035156,167.82000732421875,56203700,159.7772216796875
2020-04-22,MSFT,171.38999938964844,174.0,170.82000732421875,173.52000427246094,34620200,165.2040252685547
2020-04-23,MSFT,174.11000061035156,175.05999755859375,170.91000366210938,171.4199981689453,32790800,163.2046661376953
2020-04-24,MSFT,172.05999755859375,174.55999755859375,170.7100067138672,174.5500030517578,34277600,166.18460083007812
2020-04-27,MSFT,176.58999633789062,176.89999389648438,173.3000030517578,174.0500030517578,33194400,165.70860290527344
