Date,Symbol,Open,High,Low,Close,Volume,Adj Close
2020-01-02,AAPL,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,135480400,72.46826934814453
2020-01-03,AAPL,74.2874984741211,75.1449966430664,74.125,74.35749816894531,146322800,71.76373291015625
2020-01-06,AAPL,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,118387200,72.33556365966797
2020-01-07,AAPL,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,108872000,71.99535369873047
2020-01-08,AAPL,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,132079200,73.15350341796875
2020-01-09,AAPL,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,170108400,74.70732879638672
2020-01-10,AAPL,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,140644800,74.87622833251953
2020-01-13,AAPL,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,121532000,76.47590637207031
2020-01-14,AAPL,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,161954400,75.4432144165039
2020-01-15,AAPL,77.9625015258789,78.875,77.38749694824219,77.83499908447266,121923600,75.11992645263672
2020-01-16,AAPL,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,108829200,76.06089782714844
2020-01-17,AAPL,79.06749725341797,79.68499755859375,78.75,79.68250274658203,137816400,76.90299224853516
2020-01-21,AAPL,79.29750061035156,79.75499725341797,79.0,79.14250183105469,110843200,76.3818130493164
2020-01-22,AAPL,79.6449966430664,79.99749755859375,79.32749938964844,79.42500305175781,101832400,76.6544418334961
2020-01-23,AAPL,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,104472000,77.02362060546875
2020-01-24,AAPL,80.0625,80.8324966430664,79.37999725341797,79.57749938964844,146537600,76.8016357421875
2020-01-27,AAPL,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,161940000,74.54327392578125
2020-01-28,AAPL,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,162234000,76.65205383300781
2020-01-29,AAPL,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,216229200,78.25656127929688
2020-01-30,AAPL,80.13500213623047,81.02249908447266,79.6875,80.96749877929688,126743200,78.14315795898438
2020-01-31,AAPL,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,199588400,74.67839813232422
2020-02-03,AAPL,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,173788400,74.4732894897461
2020-02-04,AAPL,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,136616400,76.93193817138672
