Date,Ticker,Actual_Close,Predicted_Close,Prediction_Error,Volume,Moving_Average_5,Moving_Average_20
2025-01-10,MSFT,418.9500122070313,400.99371118385415,-17.95630102317716,20201100,422.72999877929686,436.6969955444336
2025-01-13,MSFT,417.19000244140625,399.197158934438,-17.992843506968256,17604800,423.3419982910156,435.6239959716797
2025-01-14,MSFT,415.6700134277344,397.7956181099322,-17.87439531780217,16935900,423.41600341796874,434.40499725341795
2025-01-15,MSFT,426.30999755859375,408.87859426308967,-17.431403295504083,19637800,422.1840026855469,432.8149978637695
2025-01-16,MSFT,424.5799865722656,407.2804426356497,-17.29954393661592,15300000,419.7480041503906,431.12049865722656
2025-01-17,MSFT,429.0299987792969,411.58371959762775,-17.446279181669127,26197500,420.5360046386719,430.07249908447267
2025-01-21,MSFT,428.5,410.3972733003671,-18.10272669963291,26085700,420.5400024414063,428.7219985961914
2025-01-22,MSFT,446.2000122070313,428.2053678967282,-17.9946443103031,27803800,422.5559997558594,427.4504989624023
2025-01-23,MSFT,446.7099914550781,428.2499301511683,-18.46006130390981,18389300,424.8179992675781,427.0059982299805
2025-01-24,MSFT,444.05999755859375,425.58684764126474,-18.47314991732901,15549500,430.9239990234375,427.46449890136716
2025-01-27,MSFT,434.55999755859375,415.8342540706673,-18.725743487926422,35647800,435.0039978027344,427.9699981689453
2025-01-28,MSFT,447.2000122070313,428.6009477882725,-18.599064418758815,23491700,438.9,428.410498046875
2025-01-29,MSFT,442.3299865722656,423.9972745749949,-18.332711997270735,23581400,440.00599975585936,428.17199859619143
2025-01-30,MSFT,414.989990234375,397.5156825105613,-17.474307723813695,54586300,443.7460021972656,428.62649993896486
2025-01-31,MSFT,415.05999755859375,398.11068850669983,-16.94930905189392,34161900,442.9719970703125,429.2164993286133
2025-02-03,MSFT,410.9200134277344,393.73005062661565,-17.189962801118725,25679100,436.62799682617185,428.72449951171876
2025-02-04,MSFT,412.3699951171875,394.5180353350887,-17.85195978209879,20532100,430.8279968261719,428.4024993896484
2025-02-05,MSFT,413.2900085449219,395.2970342185275,-17.992974326394403,16316700,426.1,428.0195007324219
2025-02-06,MSFT,415.8200073242187,398.71718373938234,-17.102823584836358,16309800,419.1339965820313,427.47050018310546
2025-02-07,MSFT,409.75,393.10101679273174,-16.64898320726826,22886800,413.3260009765625,426.7425003051758
2025-02-10,MSFT,412.2200012207031,395.15496300701517,-17.065038213687956,20817900,413.49200439453125,426.41500091552734
2025-02-11,MSFT,411.44000244140625,394.1343107048758,-17.305691736530434,18140600,412.4300048828125,425.6745010375977
2025-02-12,MSFT,409.0400085449219,391.50506121002616,-17.53494733489572,19121700,412.69000244140625,425.33800048828124
2025-02-13,MSFT,410.5400085449219,393.06790025237433,-17.472108292547546,23891700,412.50400390625,425.0505004882813
2025-02-14,MSFT,408.4299926757813,390.7470021259894,-17.682990549791896,22758500,411.65400390625,424.7190002441406
2025-02-18,MSFT,409.6400146484375,392.21482909332383,-17.42518555511367,21423100,410.59800415039064,423.93050079345704
2025-02-19,MSFT,414.7699890136719,397.50081914276217,-17.269169870909707,24114200,410.33400268554686,423.1230010986328
2025-02-20,MSFT,416.1300048828125,399.0533264079297,-17.076678474882783,23508700,409.81800537109376,422.1535018920898
2025-02-21,MSFT,408.2099914550781,391.660170692225,-16.54982076285313,27524800,410.4840026855469,421.4670013427734
2025-02-24,MSFT,404.0,386.4538649111263,-17.54613508887371,26443700,411.902001953125,419.9635009765625
2025-02-25,MSFT,397.8999938964844,380.91847813193164,-16.98151576455274,29387400,411.4359985351563,418.0385009765625
2025-02-26,MSFT,399.7300109863281,382.97993516916415,-16.750075817163975,19619000,410.55,416.03550109863284
2025-02-27,MSFT,392.5299987792969,377.3602858760317,-15.169712903265179,21127400,408.2019958496094,414.20250091552737
2025-02-28,MSFT,396.989990234375,379.0441161500228,-17.945874084352226,32845700,405.1940002441406,411.82900085449216
2025-03-03,MSFT,388.489990234375,372.17369157421655,-16.316298660158452,23007700,400.4739990234375,409.33900146484376
2025-03-04,MSFT,388.6099853515625,372.2866955010134,-16.323289850549088,29342900,398.22999877929686,408.4390014648437
2025-03-05,MSFT,401.0199890136719,384.250875317979,-16.76911369569285,23433100,395.12799682617185,407.1105010986328
2025-03-06,MSFT,396.8900146484375,380.9032247531957,-15.986789895241827,23304600,393.2699951171875,405.99499969482423
2025-03-07,MSFT,393.30999755859375,375.47937025968054,-17.830627298913214,22034100,393.5279907226562,405.42749938964846
2025-03-10,MSFT,380.1600036621094,363.3902671691261,-16.76973649298327,32840100,394.3999938964844,404.60749969482424
2025-03-11,MSFT,380.4500122070313,364.9088542343618,-15.54115797266951,30380200,393.66399536132815,403.481999206543
2025-03-12,MSFT,383.2699890136719,366.52869387710285,-16.741295136569022,24253600,391.997998046875,402.00249938964845
2025-03-13,MSFT,378.7699890136719,362.9123393506393,-15.85764966303259,20473000,390.3660034179687,400.4139999389648
2025-03-14,MSFT,388.55999755859375,372.36651281700154,-16.193484741592215,19952800,386.8160034179688,399.0054992675781
2025-03-17,MSFT,388.7000122070313,372.91799272876955,-15.782019478261759,22474300,383.19199829101564,397.49199829101565
2025-03-18,MSFT,383.5199890136719,366.87391480263676,-16.646074211035113,19486900,382.24199829101565,396.3929977416992
2025-03-19,MSFT,387.8200073242187,371.5130959569436,-16.30691136727512,19185500,383.95000000000005,395.40649871826173
2025-03-20,MSFT,386.8399963378906,371.13532998538983,-15.704666352500794,18470500,384.5639953613281,394.1004974365234
2025-03-21,MSFT,391.260009765625,374.62003815517255,-16.63997161045245,39675900,385.4739990234375,392.7529983520508
2025-03-24,MSFT,393.0799865722656,376.2460922470998,-16.83389432516583,21004500,387.08800048828124,391.2884979248047
2025-03-25,MSFT,395.1600036621094,378.60723370219546,-16.552769959913917,15775000,387.6280029296875,390.44099884033204
2025-03-26,MSFT,389.9700012207031,373.6889242008348,-16.28107701986835,16108400,388.5039978027344,389.89499816894534
2025-03-27,MSFT,390.5799865722656,374.0134288621931,-16.566557710072516,13766800,390.8320007324219,389.75799865722655
2025-03-28,MSFT,378.7999877929687,363.155615810399,-15.64437198256968,21632000,391.2619995117187,389.26999816894534
2025-03-31,MSFT,375.3900146484375,358.5253836649781,-16.864630983459392,35184700,392.00999755859374,389.17249755859376
2025-04-01,MSFT,382.19000244140625,365.8206850468478,-16.369317394558436,19689500,389.51799316406243,388.26299743652345
2025-04-02,MSFT,382.1400146484375,366.20376824755965,-15.936246400877849,16092600,385.97999877929686,387.6079986572266
2025-04-03,MSFT,373.1099853515625,356.8373471922653,-16.272638159297173,30198000,383.38599853515626,387.28699951171876
2025-04-04,MSFT,359.8399963378906,346.71630762217325,-13.123688715717378,49209900,381.82000122070315,386.343000793457
2025-04-07,MSFT,357.8599853515625,344.3515668821614,-13.508418469401079,50425000,378.3260009765625,385.1539993286133
2025-04-08,MSFT,354.55999755859375,340.9204356582723,-13.63956190032144,35868900,374.53400268554685,383.4804992675781
2025-04-09,MSFT,390.489990234375,375.09924877646074,-15.39074145791426,50199700,371.0279968261719,382.3654983520508
2025-04-10,MSFT,381.3500061035156,363.2196246786848,-18.13038142483083,38024400,365.5019958496094,381.0709976196289
2025-04-11,MSFT,388.4500122070313,372.17246764311017,-16.27754456392114,23839200,367.1719909667969,381.43199768066404
2025-04-14,MSFT,387.80999755859375,371.7598367756111,-16.05016078298263,19251200,368.8199951171875,381.5609985351563
2025-04-15,MSFT,385.7300109863281,370.26092716877804,-15.469083817550086,17199900,374.5419982910156,381.5554992675781
2025-04-16,MSFT,371.6099853515625,355.81161824109796,-15.79836711046454,21967800,380.53200073242186,381.51099853515626
2025-04-17,MSFT,367.7799987792969,352.55638821539867,-15.223610563898205,21120200,386.76600341796876,381.6214996337891
2025-04-21,MSFT,359.1199951171875,343.53171570871444,-15.588279408473056,20807300,382.99000244140626,380.8109985351563
2025-04-22,MSFT,366.8200073242187,350.84253067207646,-15.97747665214223,19485000,380.2760009765625,379.8579986572266
2025-04-23,MSFT,374.3900146484375,359.78297895327313,-14.60703569516437,20545500,374.4099975585938,378.25099792480466
2025-04-24,MSFT,387.2999877929687,371.6076412013758,-15.692346591592866,22232300,370.2119995117188,376.93799896240233
2025-04-25,MSFT,391.8500061035156,375.5136164855243,-16.3363896179913,18973200,367.9440002441406,375.8994995117188
2025-04-28,MSFT,391.1600036621094,374.46903214590054,-16.690971516208833,16579400,371.0820007324219,375.76599884033203
2025-04-29,MSFT,394.0400085449219,377.9037068167877,-16.136301728134185,14974000,375.8960021972656,375.82949981689455
2025-04-30,MSFT,395.260009765625,378.27013494235234,-16.989874823272658,36461100,382.30400390625,376.44750061035154
2025-05-01,MSFT,425.3999938964844,411.4897788015992,-13.910215094885189,58938100,387.7480041503906,377.38000030517577
2025-05-02,MSFT,435.2799987792969,419.56159562068837,-15.71840315860851,30757400,391.9220031738281,378.0335006713867
2025-05-05,MSFT,436.1700134277344,419.84059347296846,-16.32941995476591,20136100,399.54200439453126,380.1964996337891
2025-05-06,MSFT,433.30999755859375,417.06338439880966,-16.24661315978409,15104200,408.2280029296875,383.3050003051758
2025-05-07,MSFT,433.3500061035156,416.93792191066285,-16.412084192852774,23295300,417.2300048828125,387.12150115966796
2025-05-08,MSFT,438.1700134277344,422.1190073754709,-16.05100605226346,23491300,425.08400268554686,390.89400177001954
2025-05-09,MSFT,438.7300109863281,421.5524357891713,-17.17757519715684,15324200,432.702001953125,394.8335021972656
2025-05-12,MSFT,449.260009765625,431.1446241707897,-18.11538559483529,22821900,435.256005859375,397.2175033569336
2025-05-13,MSFT,449.1400146484375,431.82299918553923,-17.31701546289827,23618800,435.9460083007813,400.08650360107424
2025-05-14,MSFT,452.94000244140625,435.7315693807327,-17.208433060673542,19902800,438.5640075683594,403.1270034790039
2025-05-15,MSFT,453.1300048828125,436.3723102048677,-16.757694677944812,21992300,441.7300109863281,406.1935043334961
